"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","KHARIF SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM PRODUCTION (1000 tons)","SORGHUM PRODUCTION (1000 tons)","PEARL MILLET PRODUCTION (1000 tons)","MAIZE PRODUCTION (1000 tons)","CHICKPEA PRODUCTION (1000 tons)","PIGEONPEA PRODUCTION (1000 tons)","SOYABEAN PRODUCTION (1000 tons)","COTTON PRODUCTION (1000 tons)"
"657","2012","19","Kerala","Malappuram","15.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2013","19","Kerala","Malappuram","19.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2014","19","Kerala","Malappuram","22.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2015","19","Kerala","Malappuram","23.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2016","19","Kerala","Malappuram","17.21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"657","2017","19","Kerala","Malappuram","23.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"658","2009","19","Kerala","Palakkad","266.23","1.28","0.0","1.28","0.0","0.0","0.0","0.0","0.0","0.23"
"658","2010","19","Kerala","Palakkad","218.16","1.12","0.0","1.12","0.0","0.0","0.0","0.0","0.0","0.12"
"658","2011","19","Kerala","Palakkad","224.41","0.22","0.0","0.22","0.0","0.27","0.0","0.0","0.0","0.11"
"658","2012","19","Kerala","Palakkad","189.23","0.11","0.0","0.11","0.0","0.0","0.0","1.74","0.01","0.1"
"658","2013","19","Kerala","Palakkad","238.07","0.0","0.0","0.12","0.0","0.07","0.0","1.33","0.01","0.0"
"658","2014","19","Kerala","Palakkad","236.4","0.0","0.0","0.13","0.0","0.06","0.0","1.38","0.0","0.0"
"658","2015","19","Kerala","Palakkad","228.46","0.0","0.0","0.13","0.0","0.06","0.0","1.23","0.0","0.2"
"658","2016","19","Kerala","Palakkad","144.27","0.0","0.0","0.11","0.0","0.05","0.0","0.28","0.0","0.02"
"658","2017","19","Kerala","Palakkad","198.63","0.0","0.0","0.14","0.0","0.13","0.0","0.32","0.0","0.02"
"659","2009","19","Kerala","Kollam","15.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2010","19","Kerala","Kollam","13.79","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2011","19","Kerala","Kollam","13.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2012","19","Kerala","Kollam","8.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2013","19","Kerala","Kollam","10.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2014","19","Kerala","Kollam","10.72","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2015","19","Kerala","Kollam","11.75","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2016","19","Kerala","Kollam","11.23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"659","2017","19","Kerala","Kollam","13.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2009","19","Kerala","Thrissur","63.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2010","19","Kerala","Thrissur","53.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2011","19","Kerala","Thrissur","62.32","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2012","19","Kerala","Thrissur","67.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2013","19","Kerala","Thrissur","66.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2014","19","Kerala","Thrissur","76.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2015","19","Kerala","Thrissur","78.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2016","19","Kerala","Thrissur","57.48","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"660","2017","19","Kerala","Thrissur","69.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2009","19","Kerala","Thiruvananthapuram","7.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2010","19","Kerala","Thiruvananthapuram","6.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2011","19","Kerala","Thiruvananthapuram","6.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2012","19","Kerala","Thiruvananthapuram","4.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2013","19","Kerala","Thiruvananthapuram","5.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2014","19","Kerala","Thiruvananthapuram","5.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2015","19","Kerala","Thiruvananthapuram","5.45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2016","19","Kerala","Thiruvananthapuram","3.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"661","2017","19","Kerala","Thiruvananthapuram","4.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"701","2009","8","Orissa","Balasore","715.25","0.0","0.0","0.0","0.0","0.7","0.14","0.05","0.0","0.0"
"701","2010","8","Orissa","Balasore","737.06","0.0","0.0","0.0","0.0","1.58","0.08","0.07","0.0","0.0"
"701","2011","8","Orissa","Balasore","796.09","0.0","0.0","0.0","0.0","3.17","0.08","0.05","0.0","0.0"
"701","2012","8","Orissa","Balasore","719.82","0.0","0.0","0.0","0.0","1.21","0.07","0.0","0.0","0.0"
"701","2013","8","Orissa","Balasore","529.28","0.0","0.0","0.0","0.0","1.26","0.06","0.01","0.0","0.0"
"701","2014","8","Orissa","Balasore","734.41","0.0","0.0","0.0","0.0","1.23","0.05","0.01","0.0","0.0"
"701","2015","8","Orissa","Balasore","783.5","0.0","0.0","0.0","0.0","1.02","0.07","0.01","0.0","0.0"
"701","2016","8","Orissa","Balasore","1101.66","0.0","0.0","0.0","0.0","1.23","0.06","0.01","0.0","0.0"
"701","2017","8","Orissa","Balasore","800.97","0.0","0.0","0.0","0.0","0.73","0.19","0.01","0.0","0.0"
"702","2009","8","Orissa","Bolangir","642.93","0.3","0.0","0.3","0.0","5.41","1.48","9.64","0.0","8.19"
"702","2010","8","Orissa","Bolangir","717.03","0.2","0.0","0.2","0.0","13.21","1.68","10.42","0.0","18.58"
"702","2011","8","Orissa","Bolangir","364.9","0.16","0.0","0.16","0.0","15.19","1.37","11.17","0.0","11.19"
"702","2012","8","Orissa","Bolangir","1193.17","0.0","0.0","0.17","0.0","15.58","1.52","12.32","0.0","19.14"
"702","2013","8","Orissa","Bolangir","1071.26","0.0","0.0","0.11","0.0","19.27","1.24","11.87","0.0","19.05"
"702","2014","8","Orissa","Bolangir","1073.18","0.1","0.0","0.1","0.0","14.69","1.16","11.08","0.03","17.38"
"702","2015","8","Orissa","Bolangir","511.39","0.09","0.0","0.09","0.0","13.89","1.02","10.28","0.0","12.5"
"702","2016","8","Orissa","Bolangir","883.22","0.09","0.0","0.09","0.0","18.76","1.09","13.04","0.0","108.23"
"702","2017","8","Orissa","Bolangir","424.44","0.07","0.0","0.07","0.0","21.33","1.06","12.33","0.0","122.86"
"703","2009","8","Orissa","Cuttack","964.19","0.02","0.0","0.02","0.0","6.48","0.57","2.64","0.0","0.0"
"703","2010","8","Orissa","Cuttack","733.51","0.03","0.0","0.03","0.0","6.67","0.45","2.27","0.0","0.0"
"703","2011","8","Orissa","Cuttack","805.35","0.03","0.0","0.03","0.0","8.93","0.38","2.47","0.0","0.0"
"703","2012","8","Orissa","Cuttack","1076.68","0.0","0.0","0.04","0.0","10.86","0.52","2.91","0.08","0.0"
"703","2013","8","Orissa","Cuttack","630.32","0.0","0.0","0.04","0.0","10.8","0.52","2.74","0.04","0.0"
"703","2014","8","Orissa","Cuttack","910.11","0.04","0.0","0.04","0.0","8.51","0.47","2.56","0.01","0.0"
"703","2015","8","Orissa","Cuttack","806.7","0.0","0.0","0.0","0.0","6.27","0.45","2.2","0.0","0.0"
"703","2016","8","Orissa","Cuttack","1254.27","0.0","0.0","0.0","0.0","7.9","0.42","2.52","0.0","0.0"
"703","2017","8","Orissa","Cuttack","708.65","0.0","0.0","0.0","0.0","8.3","0.74","1.09","0.0","0.0"
"704","2009","8","Orissa","Dhenkanal","276.38","0.0","0.0","0.0","0.0","8.08","1.68","11.28","0.0","0.0"
"704","2010","8","Orissa","Dhenkanal","178.0","0.0","0.0","0.0","0.0","17.27","1.66","11.7","0.0","0.0"
"704","2011","8","Orissa","Dhenkanal","274.2","0.0","0.0","0.0","0.0","11.02","1.71","11.77","0.0","0.0"
"704","2012","8","Orissa","Dhenkanal","402.23","0.0","0.0","0.0","0.0","11.74","1.76","10.8","0.0","0.0"
"704","2013","8","Orissa","Dhenkanal","398.64","0.0","0.0","0.0","0.0","15.9","1.96","10.72","0.0","0.0"
"704","2014","8","Orissa","Dhenkanal","550.87","0.0","0.0","0.0","0.0","15.41","1.94","10.32","0.0","0.0"
"704","2015","8","Orissa","Dhenkanal","199.94","0.0","0.0","0.0","0.0","18.2","1.54","11.0","0.0","0.0"
"704","2016","8","Orissa","Dhenkanal","399.75","0.0","0.0","0.0","0.0","20.07","1.59","11.27","0.0","0.0"
"704","2017","8","Orissa","Dhenkanal","211.31","0.0","0.0","0.0","0.0","20.19","1.46","10.52","0.0","0.0"
"705","2009","8","Orissa","Ganjam","620.4","1.51","0.0","1.51","0.76","26.05","0.43","12.44","0.0","0.58"
"705","2010","8","Orissa","Ganjam","514.88","1.79","0.0","1.79","1.28","32.62","0.4","12.08","0.0","0.55"
"705","2011","8","Orissa","Ganjam","193.29","1.92","0.0","1.92","1.28","43.18","0.18","14.67","0.0","0.64"
"705","2012","8","Orissa","Ganjam","525.84","0.0","0.0","1.85","1.16","47.45","0.26","16.61","0.0","1.11"
"705","2013","8","Orissa","Ganjam","126.18","0.0","0.0","1.72","1.13","60.36","0.34","15.44","0.0","0.73"
"705","2014","8","Orissa","Ganjam","772.5","1.43","0.0","1.43","0.85","61.79","0.33","15.19","0.0","0.98"
"705","2015","8","Orissa","Ganjam","501.53","1.6","0.0","1.6","0.88","55.32","0.37","14.73","0.0","0.93"
"705","2016","8","Orissa","Ganjam","799.75","1.4","0.0","1.4","0.73","84.55","0.34","15.1","0.0","5.36"
"705","2017","8","Orissa","Ganjam","402.84","1.41","0.0","1.41","0.63","90.11","0.48","14.43","0.0","6.83"
"706","2009","8","Orissa","Kalahandi","551.81","0.34","0.0","0.34","0.09","50.45","13.75","17.78","0.0","6.81"
"706","2010","8","Orissa","Kalahandi","839.62","0.45","0.0","0.45","0.1","61.62","12.99","18.08","0.0","15.88"
"706","2011","8","Orissa","Kalahandi","285.25","0.44","0.0","0.44","0.05","77.31","11.37","16.08","0.0","18.71"
"706","2012","8","Orissa","Kalahandi","861.05","0.0","0.0","0.47","0.08","87.02","13.9","22.5","0.0","23.01"
"706","2013","8","Orissa","Kalahandi","830.89","0.0","0.0","0.35","0.06","98.1","14.91","20.83","0.0","16.1"
"706","2014","8","Orissa","Kalahandi","746.19","0.38","0.0","0.38","0.07","97.47","14.57","20.89","0.0","18.83"
"706","2015","8","Orissa","Kalahandi","300.97","0.35","0.0","0.35","0.06","88.06","12.06","21.28","0.0","19.02"
"706","2016","8","Orissa","Kalahandi","667.81","0.28","0.0","0.28","0.06","63.08","13.43","25.29","0.0","170.2"
"706","2017","8","Orissa","Kalahandi","489.55","0.23","0.0","0.23","0.09","46.68","9.78","29.61","0.0","176.93"
"707","2009","8","Orissa","Keonjhar","282.17","0.13","0.0","0.13","0.03","39.42","4.61","6.05","0.0","0.0"
"707","2010","8","Orissa","Keonjhar","194.97","0.1","0.0","0.1","0.03","47.79","4.8","5.75","0.0","0.0"
"707","2011","8","Orissa","Keonjhar","293.73","0.12","0.0","0.12","0.03","35.18","4.83","5.59","0.0","0.0"
"707","2012","8","Orissa","Keonjhar","283.99","0.0","0.0","0.1","0.02","46.88","3.6","5.63","0.0","0.0"
"707","2013","8","Orissa","Keonjhar","272.65","0.0","0.0","0.1","0.01","59.91","3.84","4.4","0.01","0.0"
"707","2014","8","Orissa","Keonjhar","412.75","0.08","0.0","0.08","0.01","51.5","3.69","4.23","0.0","0.0"
"707","2015","8","Orissa","Keonjhar","206.98","0.05","0.0","0.05","0.01","69.12","2.24","4.27","0.0","0.0"
"707","2016","8","Orissa","Keonjhar","422.25","0.07","0.0","0.07","0.01","66.34","2.69","3.2","0.0","0.0"
"707","2017","8","Orissa","Keonjhar","395.04","0.04","0.0","0.04","0.01","69.4","2.04","2.59","0.0","0.0"
"708","2009","8","Orissa","Koraput","617.83","2.31","0.0","2.31","0.69","293.64","3.55","23.61","0.0","9.33"
"708","2010","8","Orissa","Koraput","873.99","1.9","0.0","1.9","0.56","390.81","3.42","34.98","0.0","5.83"
"708","2011","8","Orissa","Koraput","400.35","1.14","0.0","1.14","0.41","319.88","2.78","23.7","0.0","8.43"
"708","2012","8","Orissa","Koraput","871.13","0.0","0.0","0.94","0.31","352.09","3.37","29.52","0.0","13.14"
"708","2013","8","Orissa","Koraput","1119.39","0.0","0.0","1.17","0.51","397.94","3.22","30.63","0.0","13.91"
"708","2014","8","Orissa","Koraput","978.68","0.87","0.0","0.87","0.35","390.51","3.28","30.15","0.0","14.12"
"708","2015","8","Orissa","Koraput","609.13","0.94","0.0","0.94","0.29","310.28","5.69","28.31","0.0","14.91"
"708","2016","8","Orissa","Koraput","1038.55","0.88","0.0","0.88","0.27","367.11","2.28","20.74","0.0","91.91"
"708","2017","8","Orissa","Koraput","898.1","0.9","0.0","0.9","0.28","360.96","2.45","22.4","0.0","96.12"
"709","2009","8","Orissa","Mayurbhanja","458.72","0.02","0.0","0.02","0.0","17.18","4.04","7.79","0.0","0.0"
"709","2010","8","Orissa","Mayurbhanja","265.38","0.01","0.0","0.01","0.0","17.17","3.13","7.8","0.0","0.0"
"709","2011","8","Orissa","Mayurbhanja","563.67","0.01","0.0","0.01","0.0","21.3","3.57","8.75","0.0","0.0"
"709","2012","8","Orissa","Mayurbhanja","495.92","0.0","0.0","0.01","0.0","23.62","3.54","6.67","0.0","0.0"
"709","2013","8","Orissa","Mayurbhanja","424.21","0.0","0.0","0.01","0.0","22.21","5.59","6.55","0.0","0.0"
"709","2014","8","Orissa","Mayurbhanja","687.42","0.01","0.0","0.01","0.0","15.05","6.33","7.51","0.0","0.0"
"709","2015","8","Orissa","Mayurbhanja","312.85","0.0","0.0","0.0","0.0","9.52","2.27","7.67","0.0","0.0"
"709","2016","8","Orissa","Mayurbhanja","723.12","0.0","0.0","0.0","0.0","17.75","4.11","7.26","0.0","0.0"
"709","2017","8","Orissa","Mayurbhanja","655.66","0.0","0.0","0.0","0.0","8.92","3.37","8.37","0.0","0.0"
"710","2009","8","Orissa","Phulbani ( Kandhamal )","185.12","0.18","0.0","0.18","0.08","28.42","0.46","8.39","0.0","0.02"
"710","2010","8","Orissa","Phulbani ( Kandhamal )","150.21","0.19","0.0","0.19","0.08","30.25","0.48","8.0","0.0","0.02"
"710","2011","8","Orissa","Phulbani ( Kandhamal )","120.19","0.2","0.0","0.2","0.1","29.44","0.48","7.82","0.0","0.02"
"710","2012","8","Orissa","Phulbani ( Kandhamal )","246.92","0.0","0.0","0.2","0.13","30.74","0.39","8.19","0.0","0.16"
"710","2013","8","Orissa","Phulbani ( Kandhamal )","193.98","0.0","0.0","0.21","0.13","37.36","0.41","7.39","0.0","0.31"
"710","2014","8","Orissa","Phulbani ( Kandhamal )","221.6","0.22","0.0","0.22","0.16","37.34","0.46","7.76","0.0","0.31"
"710","2015","8","Orissa","Phulbani ( Kandhamal )","83.55","0.06","0.0","0.06","0.03","36.6","0.39","7.91","0.0","0.32"
"710","2016","8","Orissa","Phulbani ( Kandhamal )","248.61","0.04","0.0","0.04","0.04","45.33","0.44","7.57","0.0","1.84"
"710","2017","8","Orissa","Phulbani ( Kandhamal )","155.67","0.05","0.0","0.05","0.05","45.34","0.58","8.27","0.0","2.48"
"711","2009","8","Orissa","Puri","615.35","0.05","0.0","0.05","0.0","7.42","0.33","0.49","0.0","0.0"
"711","2010","8","Orissa","Puri","593.22","0.02","0.0","0.02","0.0","9.25","0.77","0.73","0.0","0.0"
"711","2011","8","Orissa","Puri","434.65","0.02","0.0","0.02","0.0","12.2","0.47","0.78","0.0","0.0"
"711","2012","8","Orissa","Puri","759.04","0.0","0.0","0.03","0.0","11.93","0.55","0.76","0.12","0.0"
"711","2013","8","Orissa","Puri","364.58","0.0","0.0","0.03","0.0","13.46","0.67","0.81","0.01","0.0"
"711","2014","8","Orissa","Puri","692.52","0.03","0.0","0.03","0.0","14.04","0.68","0.93","0.0","0.0"
"711","2015","8","Orissa","Puri","493.49","0.03","0.0","0.03","0.0","13.54","0.52","0.9","0.0","0.0"
"711","2016","8","Orissa","Puri","752.82","0.03","0.0","0.03","0.0","7.87","0.53","0.9","0.0","0.0"
"711","2017","8","Orissa","Puri","433.1","0.03","0.0","0.03","0.0","14.39","0.79","0.98","0.0","0.0"
"712","2009","8","Orissa","Sambalpur","943.8","0.02","0.0","0.02","0.0","6.11","0.66","7.16","0.0","0.1"
"712","2010","8","Orissa","Sambalpur","993.07","0.02","0.0","0.02","0.0","10.86","0.62","6.45","0.0","0.07"
"712","2011","8","Orissa","Sambalpur","1016.49","0.02","0.0","0.02","0.0","18.8","0.56","6.69","0.0","0.32"
"712","2012","8","Orissa","Sambalpur","1586.6","0.0","0.0","0.05","0.0","22.47","0.77","6.34","0.0","0.64"
"712","2013","8","Orissa","Sambalpur","1240.17","0.0","0.0","0.02","0.0","23.78","0.99","6.73","0.1","0.73"
"712","2014","8","Orissa","Sambalpur","1567.98","0.02","0.0","0.02","0.0","24.83","0.98","6.72","0.63","2.17"
"712","2015","8","Orissa","Sambalpur","837.19","0.02","0.0","0.02","0.0","24.98","0.85","7.65","0.0","2.88"
"712","2016","8","Orissa","Sambalpur","1150.15","0.02","0.0","0.02","0.0","24.21","0.79","6.19","0.0","4.83"
"712","2017","8","Orissa","Sambalpur","626.07","0.02","0.0","0.02","0.01","21.69","0.96","6.35","0.0","2.98"
"713","2009","8","Orissa","Sundargarh","148.31","0.9","0.0","0.9","0.03","9.99","1.98","4.48","0.0","0.0"
"713","2010","8","Orissa","Sundargarh","140.22","0.64","0.0","0.64","0.02","10.1","2.19","5.69","0.0","0.0"
"713","2011","8","Orissa","Sundargarh","346.84","1.38","0.0","1.38","0.03","12.5","2.0","5.84","0.0","0.0"
"713","2012","8","Orissa","Sundargarh","474.43","0.0","0.0","1.03","0.03","14.07","1.66","6.23","0.0","0.0"
"713","2013","8","Orissa","Sundargarh","411.87","0.0","0.0","0.9","0.01","18.31","2.46","6.32","0.0","0.0"
"713","2014","8","Orissa","Sundargarh","496.44","1.01","0.0","1.01","0.0","18.81","2.44","6.46","0.0","0.0"
"713","2015","8","Orissa","Sundargarh","228.15","0.75","0.0","0.75","0.02","19.6","2.66","6.31","0.0","0.0"
"713","2016","8","Orissa","Sundargarh","352.36","0.63","0.0","0.63","0.02","21.32","3.2","6.73","0.0","0.0"
"713","2017","8","Orissa","Sundargarh","349.97","0.8","0.0","0.8","0.02","21.92","1.73","6.74","0.0","0.0"
"800","2009","13","West Bengal","24 Parganas","1463.8","0.0","0.0","0.0","0.0","1.25","0.83","0.07","0.0","0.0"
"800","2010","13","West Bengal","24 Parganas","1462.91","0.0","0.0","0.0","0.0","1.22","0.48","0.74","0.0","0.18"
"800","2011","13","West Bengal","24 Parganas","1500.62","0.0","0.0","0.0","0.0","0.75","0.99","0.2","0.0","0.06"
"800","2012","13","West Bengal","24 Parganas","1553.5","0.0","0.0","0.0","0.0","1.05","1.53","0.72","0.0","0.27"
"800","2013","13","West Bengal","24 Parganas","1658.81","0.0","0.0","0.0","0.0","0.96","1.67","0.68","0.0","0.23"
"800","2014","13","West Bengal","24 Parganas","1702.5","0.0","0.0","0.0","0.0","1.38","1.26","0.88","0.0","0.28"
"800","2015","13","West Bengal","24 Parganas","1602.26","0.0","0.0","0.0","0.0","1.29","1.09","0.29","0.0","0.24"
"800","2016","13","West Bengal","24 Parganas","1554.29","0.0","0.0","0.0","0.0","1.96","1.33","0.64","0.0","0.16"
"800","2017","13","West Bengal","24 Parganas","1690.69","0.0","0.0","0.0","0.0","1.18","0.3","0.07","0.0","0.16"
"803","2009","13","West Bengal","Nadia","664.9","0.0","0.0","0.0","0.0","8.48","3.57","0.06","0.0","0.0"
"803","2010","13","West Bengal","Nadia","650.47","0.0","0.0","0.0","0.0","6.79","5.24","0.91","0.0","0.0"
"803","2011","13","West Bengal","Nadia","744.49","0.0","0.0","0.0","0.0","6.73","6.95","0.2","0.0","0.0"
"803","2012","13","West Bengal","Nadia","668.3","0.0","0.0","0.0","0.0","7.38","6.51","0.65","0.0","0.0"
"803","2013","13","West Bengal","Nadia","734.42","0.0","0.0","0.0","0.0","8.23","7.29","0.4","0.0","0.0"
"803","2014","13","West Bengal","Nadia","780.86","0.0","0.0","0.0","0.0","15.23","10.57","0.53","0.0","0.0"
"803","2015","13","West Bengal","Nadia","743.07","0.0","0.0","0.0","0.0","10.37","5.38","0.12","0.0","0.0"
"803","2016","13","West Bengal","Nadia","733.95","0.0","0.0","0.0","0.0","12.09","6.75","0.45","0.0","0.0"
"803","2017","13","West Bengal","Nadia","804.3","0.0","0.0","0.0","0.0","23.04","4.18","0.37","0.0","0.0"
"804","2009","13","West Bengal","Murshidabad","1040.4","0.0","0.0","0.0","0.0","18.07","4.95","0.24","0.0","0.0"
"804","2010","13","West Bengal","Murshidabad","861.73","0.0","0.0","0.0","0.0","16.99","4.35","0.17","0.0","0.0"
"804","2011","13","West Bengal","Murshidabad","957.31","0.0","0.0","0.0","0.0","17.44","4.73","0.01","0.0","0.0"
"804","2012","13","West Bengal","Murshidabad","973.7","0.0","0.0","0.0","0.0","19.19","6.88","0.03","0.0","0.0"
"804","2013","13","West Bengal","Murshidabad","1116.7","0.0","0.0","0.0","0.0","27.04","6.71","0.1","0.0","0.0"
"804","2014","13","West Bengal","Murshidabad","1190.49","0.0","0.0","0.0","0.0","37.33","6.79","0.24","0.0","0.0"
"804","2015","13","West Bengal","Murshidabad","1257.25","0.0","0.0","0.0","0.0","33.07","3.95","0.09","0.0","0.0"
"804","2016","13","West Bengal","Murshidabad","1235.66","0.0","0.0","0.0","0.0","60.84","6.35","0.24","0.0","0.0"
"804","2017","13","West Bengal","Murshidabad","1178.19","0.0","0.0","0.0","0.0","56.34","13.69","0.45","0.0","0.0"
"805","2009","13","West Bengal","Burdwan","2051.2","0.0","0.0","0.0","0.0","0.85","0.03","0.0","0.0","0.0"
"805","2010","13","West Bengal","Burdwan","1665.94","0.0","0.0","0.0","0.0","0.78","0.1","0.02","0.0","0.0"
"805","2011","13","West Bengal","Burdwan","1749.32","0.0","0.0","0.0","0.0","1.05","0.08","0.02","0.01","0.0"
"805","2012","13","West Bengal","Burdwan","1922.46","0.0","0.0","0.0","0.0","1.17","0.29","0.09","0.01","0.0"
"805","2013","13","West Bengal","Burdwan","2016.62","0.0","0.0","0.0","0.0","1.18","0.18","0.1","0.01","0.0"
"805","2014","13","West Bengal","Burdwan","1896.03","0.0","0.0","0.0","0.0","1.2","0.15","0.1","0.01","0.0"
"805","2015","13","West Bengal","Burdwan","1949.43","0.0","0.0","0.0","0.0","1.23","0.1","0.01","0.01","0.0"
"805","2016","13","West Bengal","Burdwan","1514.45","0.0","0.0","0.0","0.0","1.47","0.24","0.1","0.01","0.0"
"805","2017","13","West Bengal","Burdwan","1597.43","0.0","0.0","0.0","0.0","0.26","1.72","0.18","0.0","0.0"
"806","2009","13","West Bengal","Birbhum","960.5","0.0","0.0","0.0","0.0","0.83","9.24","0.01","0.0","0.0"
"806","2010","13","West Bengal","Birbhum","747.95","0.0","0.0","0.0","0.0","0.36","10.54","0.0","0.02","0.0"
"806","2011","13","West Bengal","Birbhum","1126.8","0.0","0.0","0.0","0.0","0.36","7.69","0.0","0.02","0.0"
"806","2012","13","West Bengal","Birbhum","1084.23","0.0","0.0","0.0","0.0","0.29","9.24","0.0","0.02","0.0"
"806","2013","13","West Bengal","Birbhum","1274.1","0.0","0.0","0.0","0.0","0.12","9.49","0.0","0.02","0.0"
"806","2014","13","West Bengal","Birbhum","1261.88","0.0","0.0","0.0","0.0","0.85","9.42","0.0","0.02","0.0"
"806","2015","13","West Bengal","Birbhum","1340.67","0.0","0.0","0.0","0.0","0.84","10.17","0.27","0.02","0.0"
